episode mean_reward mean_delay mean_rate
132 0.060434289058538 57.39079626417323 0.8131855377074437
133 0.07266113458187695 57.51548625483954 0.8151712770550362
134 -0.031569728824914475 57.70712331273823 0.8136381822010604
135 -0.016752258662803367 57.10830261752542 0.8118517262458027
136 0.05054003156956945 57.65940551657204 0.8124041825227963
137 0.044360768137378416 57.46165971245176 0.8111015310247044
138 0.07680948350786475 57.252701388866555 0.8110405037827519
139 0.1361471151033732 57.82748104493503 0.8123200602929882
140 0.09068643749419268 57.66086848888273 0.8125746924848336
141 0.015095802344771547 57.916130990380054 0.8131618847769421
142 -0.01827491803045146 57.61988906107607 0.8125972731636925
143 0.02613627259359048 57.917270073597685 0.8112837728131744
144 -0.051855098269134405 58.21020857573006 0.8133790643929811
145 -0.027785001199970863 58.50922094833156 0.813832636444475
146 -0.06485649916938199 58.06451387557553 0.8118415055774915
147 -0.16699175503810423 57.71368206057874 0.8116475440527975
148 -0.22603698298681768 57.01305105833154 0.8110999750316578
149 -0.03320213353852603 57.23215981346239 0.8117745329875623
150 -0.004279480448827248 56.90644384961921 0.8134037296289941
151 -0.04055684627481049 56.613202821676595 0.8128787841231732
152 -0.17631443647352849 56.32875499539094 0.8122609774398214
153 -0.19055108436105456 56.03550502057176 0.813531089142743
154 -0.24634096645654477 55.717249963232234 0.8121449672843214
155 -0.23956335598944165 55.547044628439274 0.8130121770286017
156 -0.14130141910679592 55.777597216298375 0.8135005051081368
157 -0.17401996884240936 55.15511924305864 0.8148428181157553
158 -0.08867214171602482 55.66839078781314 0.8156396722879957
159 -0.09832384888256149 55.569659646757806 0.8156581628451431
160 0.03334304789930804 55.248597415158564 0.8160118278956184
161 -0.013164429222314502 55.05457596382731 0.8157938543031752
162 -0.05015353156934434 54.78160813062534 0.814597556856235
163 -0.03171727000096461 54.29643555798353 0.8145066645078199
164 -0.03967985112529451 54.379879192394675 0.8137741187841558
165 0.0023417257353594277 54.53378925631298 0.8136064422531954
166 0.01507992823668377 54.40588033643614 0.8133128254450257
167 -0.02039690371643827 54.431064972744664 0.814499779173009
168 -0.06158786621229742 54.34679856213575 0.8147345446144655
169 -0.04654599082531529 54.46801069074367 0.8139196984277032
170 0.021533018247428305 54.37537013456375 0.8143984292290299
171 -0.018843326857110522 54.681478964208516 0.8160841704829482
172 -0.10072824747146193 54.67293584932612 0.8163889931792356
173 -0.09225717985832045 54.68291426872772 0.814541073509988
174 -0.050051215974907456 53.995093227869695 0.816696164203185
175 -0.032986193430456334 54.59135143225198 0.818857619119656
176 -0.09377202111886111 54.38563091699755 0.8195618842897684
177 -0.07438465080755315 54.37701511982959 0.8190282018448947
178 -0.010684407994514738 54.02843808993136 0.8183661223202671
179 0.14791313713161286 53.88273663467209 0.8166558647415969
180 0.11627397683236004 54.24758290837496 0.8181312371830682
181 0.10025550168051103 53.46875328381876 0.8171518375507507
182 0.0012861836659732884 53.16761294912321 0.8180515916622241
183 0.048415544959300096 53.17470849881889 0.8189132164710378
184 0.008342405055694542 52.67838223495123 0.820004076060089
185 0.03655091048635219 53.10454430795244 0.8187322273659342
186 0.08521697290729228 52.75685675980478 0.8181262048966451
187 0.02932850265907865 53.079482577728584 0.8183649359867178
188 -0.014200016534572181 52.23532416081769 0.8170967533618936
189 -0.06764770844719269 52.68881012318758 0.8164335677877245
190 -0.00785965889390411 53.055476024715944 0.8162701589138502
191 0.0171614398862828 53.25882642332185 0.8178048056108697
192 0.10364906190993471 53.23031325075056 0.8193982532236482
193 0.13409404646678025 53.358294983172364 0.8193614760263772
194 0.03228413186886435 53.04319880370375 0.8177786943097725
195 -0.037155380635193705 53.061172146686694 0.8164327905356585
196 -0.11120823272712384 53.531567172029966 0.8145165315651375
197 -0.08753937636866667 53.4448729564482 0.8131042920403884
198 -0.05931739276924025 52.76854354789921 0.8124352537955217
199 0.035971916775856164 52.96316859618508 0.8133992056955291
200 -0.001023974774324281 53.268999662116805 0.8130660474631292
201 -0.05399031263808282 53.53185082939618 0.8126885405462171
202 -0.14776535129000737 52.810959804026844 0.8114025628108382
203 -0.0456240792057789 52.86046479529449 0.8117412169405662
204 -0.10744387479514222 52.96057371804291 0.8104839344686723
205 -0.11937166895233098 52.4250924556961 0.8109374677120417
206 -0.17560295461871248 52.71852500776568 0.8109990103289911
207 -0.09580640162076491 52.23382039154399 0.8101603757578205
208 -0.037770350978751754 51.808585594309605 0.810501957409728
209 -0.05554141930062348 52.05831118952434 0.8095136437626002
210 -0.026531360570322727 51.38101973134465 0.8084559830014235
211 -0.05871095748652316 52.01571657036524 0.8088413762833848
212 -0.03874625785913391 52.32299923430973 0.8096388029889803
213 -0.00577013699743441 52.031761844547475 0.8089801479199632
214 -0.0005042111274740435 52.14317199073841 0.80957945423956
215 0.06377381808087865 51.83853540355074 0.8088786859145612
216 0.09304545997163782 51.52828693544769 0.8089586173542743
217 0.1444190288080182 51.171093590036115 0.8073911840781064
218 0.08790856356846521 51.69449410024533 0.8083206204482325
219 0.10547938047213008 51.691835322224904 0.8090380936926829
220 0.09035117005867883 51.40409524980145 0.8102833304995197
221 0.05400631465711731 51.306628361398246 0.8102736652342237
222 0.08533192295470277 51.453347888851866 0.8108678351870029
223 0.1239379132566437 51.234676529927064 0.8116384037352224
224 0.22542021849786864 50.64080775771425 0.8120962162780708
225 0.25055015353038834 51.045393281756766 0.813638064513605
226 0.20297828882830846 50.73055056552066 0.8149648686719699
227 0.1927075922966597 50.33607832197276 0.8140563574875536
228 0.10216670320330773 50.4556719907807 0.8154873068297203
229 0.05646114146591344 50.92314816609378 0.8168482416756037
230 -0.02246415187688534 51.304252767782366 0.8187811618869051
231 -0.08189368577400438 50.96211149862304 0.8180031035803502
232 0.004810867174097186 51.459371789815705 0.8179404215977907
233 -0.04759125866068728 52.121539552098405 0.8165469645523007
234 -0.03380977136013432 52.00347347341417 0.8169217806119636
235 0.02325978102157086 51.915085771717095 0.8179743014860417
236 0.1071311660912462 51.45872880954863 0.817745943896329
237 0.12237298939784406 51.44733340755178 0.8197182969056946
238 0.19109014780566894 51.49013197700467 0.8206144131925958
239 0.18872218777413047 51.0974126157547 0.8187033620171777
240 0.18655022653561373 51.16786386787064 0.8193362399514565
241 0.26974630050650744 51.1895637248059 0.8191514906834071
242 0.29494537772540447 51.19352498408079 0.8191745639587275
243 0.2156546346033665 51.53394815941656 0.8204016033028766
244 0.29138847812634433 51.38798428294246 0.8182785208044235
245 0.31617226690196154 51.44940638121527 0.8186502207941038
246 0.400930074898302 51.772935236391675 0.8185814457716883
247 0.40215412864749867 52.23946702203344 0.8168689629528436
248 0.41923934777174743 52.13198920799635 0.8188888002179917
249 0.3659269855140229 51.85377410137022 0.819319179847954
250 0.45447789235642133 51.35129369385511 0.8190406415541871
251 0.46768540973382455 51.2191357502704 0.8193063520974629
252 0.5886520343805394 51.729726161953565 0.8207501310742542
253 0.5581993203764631 52.188429766402 0.8195156757978329
254 0.583934350774596 51.92180085022259 0.8195642833114876
255 0.6074279744294789 51.72780980134844 0.8202776021639246
256 0.5821810866760039 51.1231138486457 0.8210251864734209
257 0.7597076382790935 51.2298063014495 0.8217792342836545
258 0.8054832372561629 50.96176811135377 0.8206587257029608
259 0.7481891787708793 50.98368876207507 0.8214301187940574
260 0.7655552444208539 51.23334240224825 0.8209687842630796
261 0.8179570746694829 51.739228895956096 0.8199342220595588
262 0.79189045736438 51.286708971459454 0.8199677271487665
263 0.790225256027024 51.345690856668014 0.8200348599041299
264 0.8409103401767711 51.277782962395214 0.8196316734858609
265 0.8855463952355597 50.725370977807934 0.8208889034141715
266 0.8687364294207792 51.46439384883439 0.819940626860665
267 0.882430910409192 52.17994217625385 0.8189138473071326
268 0.9860496616285934 52.44551028479824 0.8172236789320593
269 1.0117113891588874 51.834222910724904 0.8176902588074162
270 0.947220763006114 51.663943352751915 0.8186793407222445
271 0.9119957724400901 51.55465000477072 0.8178719245844783
272 0.8901915614353284 51.433458691478435 0.8177519811463249
273 0.9111616407067483 51.20566127023933 0.8193254539411786
274 0.8957600347454061 51.4121621288772 0.8184615040049724
275 0.8669114680100672 50.93090743771728 0.8179830467545023
276 0.886698798758582 50.88506421356894 0.817005913896838
277 0.825551772290283 50.861538784919595 0.817258568687096
278 0.7525770825543193 50.888946707952336 0.8176781232202499
279 0.6320191468160956 50.65091468788306 0.817319601175927
280 0.6054212664718264 50.46334400185083 0.8170537062595894
281 0.6165050839744721 51.017413095957146 0.8193812809002362
282 0.598987867265448 51.24578397847835 0.8191438996346407
283 0.6035514093163316 51.773854899694435 0.8180891781082047
284 0.676578179421654 52.47997456871355 0.8179988723077585
285 0.6239870025310201 51.96529694004829 0.8175988603011571
286 0.6250194669301369 52.357402041545086 0.8194862406722977
287 0.7540772362479216 51.73843869165953 0.8189428696144628
288 0.8186372248573907 52.23615039305113 0.8182305206094508
289 0.8694322788813795 51.83586857192553 0.8198203698475584
290 0.8130747485750792 52.07733656987411 0.8189537258488931
291 0.8094133629640103 52.06973954432493 0.8169866165615531
292 0.6900164915944441 52.34790572242229 0.8166393378019403
293 0.7488637848296968 52.36531767657416 0.8170028018350997
294 0.7769046906437862 52.02852859630294 0.8178414953667893
295 0.8783128657056113 51.95560004320178 0.8181990389162767
296 0.9946547420605897 51.593170475517525 0.819728644457665
297 0.9668454395878182 51.51577737634001 0.8202197009640696
298 0.9454451622416543 51.70358257187951 0.8212026304045332
299 0.9021360974518623 51.37773610085779 0.8203962646096976
300 0.9759368710223345 51.42674866134094 0.8207118419173498
301 1.0039333645251136 50.77124118561147 0.8204172986792179
302 1.0354826227476406 51.311191299537995 0.8208904407269402
303 0.9239621012794846 51.478306038559865 0.8214947508286702
304 1.0669511326675487 50.845762635578986 0.8231367626387008
305 1.0487267205476285 51.23505469844626 0.8216011713204314
306 1.09375891299931 51.417889398498616 0.8224454724115735
307 1.0669778430082022 51.91992778477911 0.8220291359631196
308 1.0103684475833823 52.44480436665848 0.8232320986459442
309 1.047244245005361 52.20771224423861 0.8224794306672137
310 1.0529807125898147 52.635710238200744 0.82395708835975
311 1.0385716496013118 52.19680228597473 0.8237809932473189
312 0.99666472528696 52.41789167696206 0.8227202333636506
313 0.9427285519093551 52.71121977289656 0.8222521911707793
314 0.9259850849247119 51.97963066091007 0.8230357048314471
315 0.8473935465527316 52.01541887390251 0.8233173429941112
316 0.8668173948440148 52.56591382101967 0.8226142110384974
317 0.8492040317663535 53.11346562649933 0.8241975327783403
318 0.8847439883126768 53.014737398110185 0.822804010753077
319 0.8693924554620088 53.391924121646554 0.8222788899011804
320 0.8111670764994143 53.076398026854676 0.8232333019515952
321 0.9249268398428023 53.41932463674861 0.8243023267471834
322 0.9287615663005433 53.89323872057018 0.8239727972203333
323 0.8082232088639527 53.51209530203801 0.8253847711546767
324 0.6988603885687966 53.99150441355297 0.8247449492547309
325 0.7292593920412975 54.23830685894216 0.8248027160703877
326 0.6728038062408693 55.03423700208523 0.8247416590507838
327 0.7824055552825149 54.952413976000315 0.8256937948492513
328 0.8658776866600653 54.979136288821046 0.8258257432068699
329 0.8697206367389028 54.56209473862069 0.8255794111624806
330 0.8500391041234896 54.255463450800605 0.8239110044766892
331 0.7925032212542162 54.32526204231379 0.825144207316077
332 0.6842603322324206 53.633289135333605 0.8273313369037503
333 0.664823557296865 53.67019266279375 0.8285365748870689
334 0.7261255273826467 53.12980102848942 0.8280925163581598
335 0.6534038736915799 53.54298842159102 0.8273333927031784
336 0.608425652035943 53.99801945523375 0.8284150094658749
337 0.6174577880464109 53.83470274734819 0.8269761028355131
338 0.509849055376427 54.1153950014528 0.8280819761440984
339 0.401374239156975 54.554176529394624 0.8275670343652828
340 0.44391295278035076 54.67281231225777 0.8270008993208063
341 0.40944862883333655 55.20649881249431 0.8267463699950345
342 0.4053876115404292 55.707772142048654 0.8273465839466059
343 0.37689872475238106 55.7225916103008 0.8280363722225063
344 0.3548905712690666 55.45911121910424 0.8287082924213874
345 0.39025598786938853 54.8348919902439 0.827397806613389
346 0.3234814516765406 54.780476065295495 0.8294989632353033
347 0.2820965451041602 54.07507638704355 0.828988067641956
348 0.23895513575481442 54.6009944379269 0.8274511754633294
349 0.13217997883518098 54.36113185035288 0.8262857167757423
350 0.19595058673690244 54.430172797829854 0.8248092836533644
351 0.18422602697076193 54.87061811972485 0.8243966701406076
352 0.134417381884523 54.12396785209688 0.8231569023910411
353 0.266117592837088 53.93369595813947 0.8232596006390054
354 0.29764957993532704 54.60236434470324 0.8250713830009054
355 0.26053609308552955 54.88038956049474 0.8242100180044359
356 0.2223117389001199 55.32756997858523 0.8227377516082781
357 0.082979319190088 55.922546691656116 0.8230406926330042
358 0.12197600451141842 55.932000765540515 0.8223346032688077
359 0.12687451368911518 55.48453314685243 0.8227554149595896
360 0.12036064512941866 55.235065349920625 0.8238611631567286
361 0.04068391561923113 55.38019759962683 0.8253777714518076
362 0.08430990774167917 55.73712846632753 0.8271456674120123
363 0.13070852450268597 55.92539435534938 0.8268692773571716
364 0.11663210356872136 55.72297604037644 0.8259644291567385
365 0.0073142220583646105 56.17286815151011 0.8249194473269824
366 0.005980492559584047 55.46943499016187 0.8239395613249676
367 0.043181902579955384 55.206065238071005 0.8236551166452496
368 -0.054474035122139365 55.08521471700821 0.8243898319414233
369 -0.08372007012239081 55.34270547467518 0.8250684193809475
370 -0.14831182932480588 55.89891497720684 0.8247405363459608
371 -0.12301958174810855 55.6222935669262 0.8243378135213549
372 -0.10780244452830914 55.3202754625059 0.8253180551217476
373 -0.11736242804750731 55.225129753767376 0.8240252014355113
374 -0.15234443679291423 55.46395318440033 0.82313160589395
375 -0.16241751823100145 55.52811008364783 0.8231603302002479
376 -0.19585931028083461 55.615805184310396 0.8235296421202698
377 -0.15003129768371204 55.49945640641109 0.8240379313109889
378 -0.06358097909961975 55.45263623666898 0.8246978584513427
379 -0.0595596740012462 55.483121475286524 0.8261105874461033
380 -0.0015953968380050653 56.02331975263223 0.825870646938327
381 0.03421708872239479 55.899855655409176 0.8244519925458826
382 0.05996311915507171 55.74064699222453 0.8243886708456232
383 0.0627692056071201 55.55144591690541 0.8244188935025935
384 0.0058362556364558085 55.48132124276077 0.8241104093642021
385 0.03500212013116116 55.90490130829416 0.8244806560870905
386 0.06672748447325995 55.50828092828101 0.8235754560542312
387 -0.007972078775944646 55.873507606931014 0.8254044653577993
388 -0.06171146802624885 55.57979348330055 0.8270426961642181
389 -0.07297839683280583 55.881533708517566 0.8262765317520394
390 -0.009895639271279327 55.31701156434161 0.8265451665041215
391 0.039817527697927436 55.556922977564746 0.8286730409792371
392 0.07727287798006549 55.37510359409742 0.8283360288363925
393 -0.08416085770313896 55.40556770119468 0.8282698891406025
394 -0.07263258131669798 55.51226259126618 0.8290440912324679
395 -0.08691826951479818 55.518655355482416 0.829571508581964
396 -0.23199213891911494 55.41988129736501 0.8291074801112909
397 -0.17104618222592088 55.84469528010014 0.8301569484722263
398 -0.20344540165051853 55.837129824615296 0.8292759014011536
399 -0.15668896840437474 55.46032451206578 0.8307287659960653
400 -0.20040711233523972 55.32332121778547 0.8306613886743242
401 -0.19745116244704453 55.75134865065528 0.8310206828642298
402 -0.24073351199379164 55.28597818509448 0.8298671450488936
403 -0.1744937548749959 54.927502633082334 0.8289556228055994
404 -0.15446783679792708 55.01146300353767 0.8279076080681307
405 -0.14975485786936937 54.934902117656904 0.8272355747803977
406 -0.12635497231873083 55.0878290125959 0.8258138886729992
407 -0.13933760518542684 54.78931889284261 0.8254761211781171
408 -0.03148002692515707 54.36149373399681 0.8242036387554615
409 -0.023326707856647352 54.62740391486549 0.8254137707552792
410 -0.05759937152964862 54.65535319877723 0.8248443836572749
411 0.05079774603635841 55.139514016139 0.8240752838229297
412 0.02423448654795627 54.59016202562205 0.8242375282632767
413 -0.003648042280277437 54.55919883244117 0.82560939041168
414 0.004653228143837165 55.10544230806826 0.825422605304605
415 0.09337884083720345 54.82809243984658 0.827318441339017
416 0.1173421640393035 54.12678124701201 0.8293447879700412
417 0.07008467926281735 53.887102904284035 0.8279466754123752
418 0.0832007941809746 53.45285791874537 0.8280374992968443
419 0.10225653693861236 53.334466726302296 0.8279178712105597
420 0.11082884378300563 53.24414609748092 0.8277404605851999
421 -0.0009639215902306963 52.63517110387044 0.8265826022662666
422 0.06468387976490755 52.01078454579683 0.827381013424042
423 0.11327786210472914 52.729653564254605 0.8260549341729861
424 0.2234593384580624 52.444523751570934 0.8280256785135708
425 0.19947982190045366 52.14868979564243 0.8273359245320691
426 0.2507924496312104 51.42454015492218 0.827174744042386
427 0.26422768742422637 51.49552570923418 0.8252987228856172
428 0.16464703538567338 51.25666024348538 0.8241630483804105
429 0.15904289983317124 51.737074880248166 0.8232891780476181
430 0.20339046005574798 51.573728430608774 0.8239350778392545
431 0.336073116929682 51.258634431865524 0.8238428047648486
432 0.4223418327525492 51.94365366047594 0.8234699178076954
433 0.43256331613920784 51.50165083071518 0.8231892798759685
434 0.4365575128719507 52.05080472132543 0.8230104042484322
435 0.4449730388322287 51.680603416113826 0.8240867712026494
436 0.45714620094220393 51.3910178069289 0.8230559925154743
437 0.2959336228087786 51.71990207183049 0.8225072591596994
438 0.29648191076775704 51.8626115943714 0.8212415867333605
439 0.3270907499461413 51.49815911749092 0.8214087755168004
440 0.32889434308223625 50.941331404279126 0.8208161395934769
441 0.3945924856325604 50.399234877963224 0.8210049340767165
442 0.401725430916286 50.60650717714588 0.8214630409167231
443 0.4818873507882314 50.130712303057905 0.8190385201163498
444 0.4693733896629791 50.41077256692662 0.8192377873320527
445 0.4084308594501301 51.08706059319485 0.8211157877496464
446 0.47585508470988125 51.4393578102089 0.8196781579875386
447 0.5457222630709623 51.37472253195708 0.8196960184890051
448 0.5725862488553759 50.921936167781325 0.8215118122374823
449 0.5652183508967107 51.54904992690396 0.8225639740087134
450 0.43640761574977355 51.88175430258385 0.8232502548844692
451 0.4525185772108713 52.143381670943484 0.8241457276204573
452 0.485050434777268 52.819627229775776 0.8233789319315146
453 0.42896777563307625 52.61487626913311 0.8244237992411675
454 0.35592287538421247 51.79915640947569 0.8223108051619975
455 0.33231619267401036 51.892144983787155 0.8229825400210418
456 0.37555434932812587 51.96578621099264 0.824460630152905
457 0.3624087724453316 51.425587200528845 0.8239454188238511
458 0.24511025299212186 51.349042822472526 0.8244854596927667
459 0.36719085813708846 51.470679343564626 0.8247075566648361
460 0.27608795949368087 51.41118569733623 0.8240358648179018
461 0.28340652842917996 50.91364019931946 0.8222171990134328
462 0.2619584764229778 51.10738188115644 0.8220239763603804
463 0.22506257966420332 51.5380021234646 0.8210225152897647
464 0.2071130135718189 51.9017874490204 0.8218699261556552
465 0.21324826621668935 51.79322649180812 0.8228826883956192
466 0.15670716952428596 52.323261262997114 0.8241423469972484
467 0.10070684800438783 52.29338973747963 0.8254422175792092
468 0.07278303987509148 52.385946853242075 0.8245526492190678
469 0.19765454574603486 52.0320327365874 0.8230004308952255
470 0.242970963561383 51.8882434833264 0.8235622487929143
471 0.2660501866988112 51.97603958332391 0.823295131198297
472 0.3950957227840101 51.96703221177018 0.8222949358547396
473 0.47229173064516444 52.80726138274723 0.8239732476706173
474 0.4753457409253403 52.474063544146844 0.8245274659190934
475 0.5513792262543729 52.55661626630974 0.823544345562683
476 0.5859286360318507 53.014071657646525 0.8244207974019987
477 0.6686270283691834 52.80427957091059 0.8242362706583342
478 0.5910046880299696 53.41574258182616 0.8234231906763803
479 0.6460496420529342 53.703216437160954 0.8238322753010072
480 0.557756320268688 53.75705042102554 0.8236269107201832
481 0.5982847875506849 53.87224558139258 0.8236007384320526
482 0.659003818487419 53.83884836122668 0.8229849097946561
483 0.7008857763878729 54.244990918622406 0.8221428106156979
484 0.8463637240593804 53.951858892269364 0.8219052276417673
485 0.8402897114211392 53.92363724465254 0.8228783097666752
486 0.7870281844455599 54.26792859914136 0.8239787757659545
487 0.7797071935784204 54.00218290571584 0.8232811544308725
488 0.7437304786734826 53.8578509820946 0.8231660512670205
489 0.728876470718156 54.192299458751776 0.8237813803330114
490 0.6968241837953352 54.741898306555534 0.8240393558683329
491 0.7036642915127284 54.131469328245515 0.8225265654285157
492 0.7110935189297237 53.78936702374297 0.8237104408116932
493 0.7906954791187162 53.6509198286053 0.8238361463617951
